KEY, COLUMN, SOURCE_TABLE, SOURCE_VALUE, TARGET_TABLE, TARGET_VALUE, COMMENTS
3081,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8007,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4277,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6271,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8468,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6278,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1993,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8634,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8320,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7703,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6696,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6942,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
574,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1858,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6546,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
127,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9392,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5306,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8405,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7987,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5578,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7362,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4590,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2691,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6633,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8848,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2544,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
891,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4430,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9163,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
989,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2599,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1721,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2303,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2372,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1102,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2877,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4639,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4784,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2329,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
860,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9618,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9468,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8183,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6214,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1307,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
252,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2450,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8936,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8119,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5352,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4353,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8113,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6651,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6363,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8834,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9119,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7368,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2315,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3568,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8825,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
71,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4800,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6123,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5604,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7531,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
440,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3005,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9231,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9923,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1235,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7663,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7449,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4332,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5301,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6045,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2719,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6438,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2554,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2120,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9604,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1512,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
756,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2312,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9504,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8918,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9631,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8620,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6773,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2184,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2025,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8612,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2845,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1256,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5216,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1302,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4725,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1271,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7231,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7286,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6575,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5476,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4273,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1801,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4653,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4364,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8978,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7861,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1410,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
601,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3713,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3559,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8333,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4650,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3144,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2247,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8558,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2281,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2347,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
135,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7872,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1415,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9829,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2958,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6104,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1532,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5586,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2846,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5767,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6159,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1404,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1904,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5281,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6404,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7208,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1906,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2712,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8966,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4614,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
120,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3115,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
438,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2941,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6263,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9171,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8813,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5109,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5315,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2520,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3542,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8568,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8923,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5402,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
487,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
925,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8303,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4140,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2685,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6422,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4770,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6024,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8114,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6105,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5091,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9136,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7290,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2957,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6426,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9457,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1286,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9015,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9177,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8365,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4531,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9473,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9596,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6056,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6654,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1274,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8094,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2822,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6695,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5983,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6637,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7255,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6897,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7635,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3630,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3788,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3657,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7633,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2652,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2159,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1901,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9353,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3737,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6648,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
218,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9217,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5431,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6273,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8747,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2432,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3247,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7920,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7943,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2191,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3497,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
592,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2469,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3772,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8384,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7408,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7510,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1203,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9791,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3553,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9722,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
579,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3688,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
561,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7105,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
771,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6616,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8687,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9236,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5468,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1780,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2634,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5750,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6522,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3276,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3628,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5875,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2898,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4355,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3765,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
558,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4472,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3951,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8823,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6238,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4342,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3932,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8327,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2602,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
448,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8470,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3949,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7676,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2143,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3656,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1115,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
151,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4270,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4880,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7731,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
60,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6669,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8512,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7085,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4748,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1043,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5289,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1178,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1500,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8356,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6407,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6339,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9888,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
452,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1311,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7127,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
906,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4233,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5409,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7818,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4723,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5093,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8647,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6043,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4266,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5045,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9678,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1493,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
113,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8845,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
86,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
27,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4814,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5080,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8971,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1390,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9370,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7348,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9579,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4293,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
787,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7811,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7346,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4148,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3537,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4623,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1261,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4621,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
437,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6668,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9782,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7702,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
948,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8680,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6308,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5936,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5596,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9563,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7505,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9443,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6778,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7260,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1212,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1938,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
497,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7815,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9201,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
124,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6396,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8915,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4741,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7141,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1012,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5656,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6229,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1456,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8534,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6342,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1343,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5220,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8139,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9550,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3252,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2919,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2021,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4344,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7914,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
877,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3975,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9323,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4674,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
3449,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4640,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2726,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5666,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7363,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6584,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4220,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
371,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
6698,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1600,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
2366,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7500,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4426,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8715,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7035,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9761,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5190,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9447,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
7179,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4370,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9594,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
1534,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5151,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
5869,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9607,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9617,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
8691,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
9994,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
4594,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Source
